company_name,symbol,scripcode
Gujarat Petrosynthese Ltd.,,506858.0
Swadeshi Industries & Leasing Ltd.,,506863.0
Gujarat Themis Biosyn Ltd.,GUJTHEMIS,506879.0
Saptak Chem And Business Ltd.,,506906.0
Jaysynth Dyestuff (India) Ltd.,JAYDYSTUF,506910.0
Makers Laboratories Ltd.,,506919.0
Continental Chemicals Ltd.,,506935.0
JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,506943.0
Advance Petrochemicals Ltd.,,506947.0
Rajasthan Petro Synthetics Ltd.,RAJASPETRO,506975.0
APT Packaging Ltd.,,506979.0
Blue chip Tex Industries Ltd.,,506981.0
Jagatjit Industries Ltd.,JAGAJITIND,507155.0
Kesar Enterprises Ltd.,KESARENT,507180.0
Tilaknagar Industries Ltd.,TI,507205.0
Emerald Leisures Ltd.,,507265.0
Ravalgaon Sugar Farm Ltd.,RAVALSUGAR,507300.0
Sakthi Sugars Ltd.,SAKHTISUG,507315.0
Walchandnagar Industries Ltd.,WALCHANNAG,507410.0
IFB Agro Industries Ltd.,IFBAGRO,507438.0
Dharani Sugars & Chemicals Ltd.,DHARSUGAR,507442.0
Kothari Fermentation & Biochem Ltd.,,507474.0
Caprolactam Chemicals Ltd.,,507486.0
GM Breweries Ltd.,GMBREW,507488.0
Rana Sugars Ltd.,RANASUG,507490.0
Piccadily Sugar & Allied Industries Ltd.,PICCADSUG,507498.0
Riga Sugar Company Ltd.,,507508.0
Som Distilleries Breweries & Wineries Ltd.,SDBL,507514.0
CJ Gelatine Products Ltd.,,507515.0
Associated Alcohols & Breweries Ltd.,ASALCBR,507526.0
Foods & Inns Ltd.,FOODSIN,507552.0
IVP Ltd.,IVP,507580.0
Kovilpatti Lakshmi Roller Flour Mills Ltd.,KLRF,507598.0
Olympic Oil Industries Ltd.,,507609.0
Milkfood Ltd.,,507621.0
Polson Ltd.,,507645.0
Sagar Soya Products Ltd.,,507663.0
Wipro Ltd.,WIPRO,507685.0
Orient Beverages Ltd.,,507690.0
Dhanuka Agritech Ltd.,DHANUKA,507717.0
TTK Healthcare Ltd.,TTKHLTCARE,507747.0
TGV SRACC Ltd.,SREERAYALK,507753.0
Lime Chemicals Ltd.,,507759.0
Kanpur Plastipack Ltd.,KANPRPLA,507779.0
Tainwala Chemicals & Plastics (India) Ltd.,TAINWALCHM,507785.0
Jagsonpal Pharmaceuticals Ltd.,JAGSNPHARM,507789.0
Khaitan Chemicals & Fertilizers Ltd.,KHAICHEM,507794.0
United Leasing & Industries Ltd.,,507808.0
National Oxygen Ltd.,NOL,507813.0
Gillette India Ltd.,GILLETTE,507815.0
Wires & Fabriks (S.A.) Ltd.,,507817.0
Ansal Housing Ltd.,ANSALHSG,507828.0
Computer Point Ltd.,,507833.0
Mac Charles (India) Ltd.,,507836.0
Addi Industries Ltd.,,507852.0
Pioneer Investcorp Ltd.,,507864.0
Ashnoor Textile Mills Ltd.,,507872.0
Unitech Ltd.,UNITECH,507878.0
VIP Industries Ltd.,VIPIND,507880.0
Fiberweb (India) Ltd.,FIBERWEB,507910.0
LKP Finance Ltd.,LKPMERFIN,507912.0
East Buildtech Ltd.,,507917.0
Manipal Finance Corporation Ltd.,,507938.0
Bajaj Steel Industries Ltd.,,507944.0
Kiduja India Ltd.,,507946.0
Key Corp Ltd.,,507948.0
Gujarat Hotels Ltd.,,507960.0
Rajath Finance Ltd.,,507962.0
Ras Resorts & Apart Hotels Ltd.,,507966.0
Paramount Cosmetics (India) Ltd.,,507970.0
Jindal Hotels Ltd.,,507981.0
Jupiter Industries & Leasing Ltd.,,507987.0
Simmonds Marshall Ltd.,,507998.0
B&A Ltd.,,508136.0
Hawkins Cookers Ltd.,HAWKINCOOK,508486.0
Warren Tea Ltd.,WARRENTEA,508494.0
Cochin Malabar Estates & Industries Ltd.,,508571.0
Best Eastern Hotels Ltd.,,508664.0
Neelamalai Agro Industries Ltd.,,508670.0
IST Ltd.,,508807.0
Cosmo First Ltd.,COSMOFIRST,508814.0
Diamant Infrastructure Ltd.,,508860.0
Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,508869.0
Nitin Castings Ltd.,,508875.0
SMIFS Capital Markets Ltd.,,508905.0
Everest Industries Ltd.,EVERESTIND,508906.0
Ironwood Education Ltd.,,508918.0
MSR Copper Ltd.,,508922.0
Avishkar Infra Realty Ltd.,,508929.0
AYM Syntex Ltd.,AYMSYNTEX,508933.0
Panasonic Carbon India Company Ltd.,PANCARBON,508941.0
Finkurve Financial Services Ltd.,,508954.0
HB Leasing & Finance Company Ltd.,,508956.0
Shricon Industries Ltd.,,508961.0
Sterling Guaranty & Finance Ltd.,,508963.0
Sulabh Engineers & Services Ltd.,,508969.0
Frontier Capital Ltd.,,508980.0
Navneet Education Ltd.,NAVNETEDUL,508989.0
Satra Properties (India) Ltd.,,508996.0
Ausom Enterprise Ltd.,AUSOMENT,509009.0
Thakral Services (India) Ltd.,,509015.0
Ruchi Infrastructure Ltd.,RUCHINFRA,509020.0
VJTF Eduservices Ltd.,,509026.0
Voltaire Leasing & Finance Ltd.,,509038.0
Netlink Solutions (India) Ltd.,,509040.0
Triliance Polymers Ltd.,,509046.0
Lancor Holdings Ltd.,LANCORHOL,509048.0
Indian Infotech & Software Ltd.,,509051.0
Banas Finance Ltd.,,509053.0
Visaka Industries Ltd.,VISAKAIND,509055.0
Infomedia Press Ltd.,INFOMEDIA,509069.0
Hathway Bhawani Cabletel & Datacom Ltd.,,509073.0
Gufic Biosciences Ltd.,GUFICBIO,509079.0
Photon Capital Advisors Ltd.,,509084.0
Oswal Leasing Ltd.,,509099.0
Govind Rubber Ltd.,GOVINRUBER,509148.0
GRP Ltd.,GRPLTD,509152.0
Indag Rubber Ltd.,,509162.0
MM Rubber Company Ltd.,,509196.0
PTL Enterprises Ltd.,PTL,509220.0
TVS Srichakra Ltd.,TVSSRICHAK,509243.0
Sanathnagar Enterprises Ltd.,BAKELHYLAM,509423.0
Benares Hotels Ltd.,,509438.0
Bhagawati Oxygen Ltd.,,509449.0
Bombay Oxygen Investments Ltd.,,509470.0
Cravatex Ltd.,,509472.0
Berger Paints India Ltd.,BERGEPAINT,509480.0
Caprihans India Ltd.,CAPRIHANS,509486.0
Graphite India Ltd.,GRAPHITE,509488.0
ITD Cementation India Ltd.,ITDCEM,509496.0
Empire Industries Ltd.,,509525.0
Graviss Hospitality Ltd.,,509546.0
Garware Technical Fibres Ltd.,GARFIBRES,509557.0
Garware Marine Industries Ltd.,,509563.0
Goa Carbon Ltd.,GOACARBON,509567.0
Hardcastle & Waud Manufacturing Company Ltd.,,509597.0
HEG Ltd.,HEG,509631.0
Hindustan Composites Ltd.,HINDCOMPOS,509635.0
Hindustan Housing Company Ltd.,,509650.0
HIL Ltd.,HIL,509675.0
Indian Card Clothing Company Ltd.,INDIANCARD,509692.0
International Conveyors Ltd.,INTLCONV,509709.0
Jay Shree Tea & Industries Ltd.,JAYSREETEA,509715.0
Kothari Industrial Corporation Ltd.,KOTHARINDL,509732.0
Modern Shares & Stockbrokers Ltd.,,509760.0
Huhtamaki India Ltd.,HUHTAMAKI,509820.0
Premier Synthetics Ltd.,,509835.0
RJ Shah & Company Ltd.,,509845.0
Shah Construction Company Ltd.,,509870.0
Shalimar Paints Ltd.,SHALPAINTS,509874.0
Sinnar Bidi Udyog Ltd.,,509887.0
Hindoostan Mills Ltd.,,509895.0
Supreme Industries Ltd.,SUPREMEIND,509930.0
Thacker & Company Ltd.,,509945.0
UP Hotels Ltd.,,509960.0
VST Industries Ltd.,VSTIND,509966.0
Swasti Vinayaka Synthetics Ltd.,,510245.0
Madhusudan Securities Ltd.,,511000.0
Premier Capital Services Ltd.,,511016.0
Milgrey Finance & Investments Ltd.,,511018.0
Jindal Drilling & Industries Ltd.,JINDRILL,511034.0
Sakthi Finance Ltd.,SAKTHIFIN,511066.0
Easy Fincorp Ltd.,,511074.0
Sat Industries Ltd.,SATINDLTD,511076.0
JMD Ventures Ltd.,,511092.0
Shiva Texyarn Ltd.,SHIVATEX,511108.0
VB Desai Financial Services Ltd.,VBDESAIFIN,511110.0
Quadrant Televentures Ltd.,,511116.0
First Custodian Fund (India) Ltd.,,511122.0
Kamanwala Housing Construction Ltd.,,511131.0
WSFX Global Pay Ltd.,,511147.0
Anjani Foods Ltd.,,511153.0
RKD Agri & Retail Ltd.,,511169.0
Parshwanath Corporation Ltd.,,511176.0
Rajvi Logitrade Ltd.,,511185.0
Mahamaya Investments Ltd.,,511187.0
ICDS Ltd.,ICDSLTD,511194.0
Can Fin Homes Ltd.,CANFINHOME,511196.0
Munoth Capital Markets Ltd.,,511200.0
IL&FS Investment Managers Ltd.,IVC,511208.0
Shriram Finance Ltd.,SHRIRAMFIN,511218.0
Cholamandalam Investment and Finance Company Ltd.,CHOLAFIN,511243.0
Bombay Talkies Ltd.,,511246.0
VLS Finance Ltd.,VLSFINANCE,511333.0
India Cements Capital Ltd.,,511355.0
Ad-Manum Finance Ltd.,,511359.0
Mehta Integrated Finance Ltd.,,511377.0
Inter Globe Finance Ltd.,,511391.0
Munoth Communication Ltd.,,511401.0
Shristi Infrastructure Development Corporation Ltd.,PEERABASAN,511411.0
Crest Ventures Ltd.,CREST,511413.0
Vakrangee Ltd.,VAKRANGEE,511431.0
Gujarat Credit Corporation Ltd.,,511441.0
Sylph Technologies Ltd.,,511447.0
Dharani Finance Ltd.,,511451.0
Alexander Stamps And Coin Ltd.,,511463.0
Indbank Merchant Banking Services Ltd.,INDBANK,511473.0
Shrydus Industries Ltd.,,511493.0
Bharat Bhushan Finance & Commodity Brokers Ltd.,,511501.0
Capital Trust Ltd.,CAPTRUST,511505.0
Ushakiran Finance Ltd.,,511507.0
Vivo Bio Tech Ltd.,,511509.0
Veerhealth Care Ltd.,NIYATILEAS,511523.0
Pan India Corporation Ltd.,SRGINFOTEC,511525.0
Sahara Housingfina Corporation Ltd.,,511533.0
NDA Securities Ltd.,,511535.0
Supra Trends Ltd.,,511539.0
GSB Finance Ltd.,,511543.0
Morarka Finance Ltd.,,511549.0
Monarch Networth Capital Ltd.,MONARCH,511551.0
Pro Fin Capital Services Ltd.,,511557.0
Times Guaranty Ltd.,TIMESGTY,511559.0
Sanchay Finvest Ltd.,,511563.0
Som Datt Finance Corporation Ltd.,SOMDUTTFIN,511571.0
Savani Financials Ltd.,,511577.0
Regency Trust Ltd.,,511585.0
Avonmore Capital & Management Services Ltd.,AVONMORE,511589.0
Libord Finance Ltd.,,511593.0
Yash Management & Satellite Ltd.,,511601.0
Arihant Capital Markets Ltd.,ARIHANTCAP,511605.0
ISL Consulting Ltd.,,511609.0
DCM Financial Services Ltd.,DCMFINSERV,511611.0
RR Financial Consultants Ltd.,,511626.0
IM+ Capitals Ltd.,,511628.0
Sambhaav Media Ltd.,SAMBHAAV,511630.0
Dugar Housing Developments Ltd.,,511634.0
Omega Interactive Technologies Ltd.,,511644.0
Sugal & Damani Share Brokers Ltd.,,511654.0
Nettlinx Ltd.,,511658.0
Premium Capital Market & Investment Ltd.,,511660.0
BGIL Films & Technologies Ltd.,,511664.0
Scan Steels Ltd.,,511672.0
GIC Housing Finance Ltd.,GICHSGFIN,511676.0
Mathew Easow Research Securities Ltd.,,511688.0
Ajcon Global Services Ltd.,,511692.0
Chartered Capital & Investment Ltd.,,511696.0
Standard Capital Markets Ltd.,,511700.0
Yogi Ltd.,,511702.0
CFSL Ltd.,,511710.0
Relic Technologies Ltd.,,511712.0
Nimbus Projects Ltd.,,511714.0
Invigorated Business Consulting Ltd.,ESCORTSFIN,511716.0
Baid Finserv Ltd.,BAIDFIN,511724.0
Vipul Ltd.,VIPULLTD,511726.0
KZ Leasing & Finance Ltd.,,511728.0
Avasara Finance Ltd.,,511730.0
Pasupati Fincap Ltd.,,511734.0
Ushdev International Ltd.,USHDEVINT,511736.0
Mehta Securities Ltd.,,511738.0
Mehta Housing Finance Ltd.,,511740.0
Ugro Capital Ltd.,UGROCAP,511742.0
Shalibhadra Finance Ltd.,,511754.0
Abirami Financial Services (India) Ltd.,,511756.0
Mansi Finance (Chennai) Ltd.,,511758.0
Seven Hill Industries Ltd.,,511760.0
Aastamangalam Finance Ltd.,,511764.0
Muthoot Capital Services Ltd.,MUTHOOTCAP,511766.0
Master Trust Ltd.,,511768.0
EFC (I) Ltd.,,512008.0
Sobhagya Mercantile Ltd.,,512014.0
CNI Research Ltd.,,512018.0
Saraswati Commercial (India) Ltd.,,512020.0
ND Metal Industries Ltd.,,512024.0
PH Trading Ltd.,,512026.0
Kapil Cotex Ltd.,,512036.0
TCC Concept Ltd.,,512038.0
Royal India Corporation Ltd.,,512047.0
Luharuka Media & Infra Ltd.,,512048.0
Vishvprabha Ventures Ltd.,,512064.0
Deccan Gold Mines Ltd.,,512068.0
UPL Ltd.,UPL,512070.0
Anshuni Commercials Ltd.,,512091.0
Cranes Software International Ltd.,CRANESSOFT,512093.0
Saianand Commercial Ltd.,,512097.0
Eyantra ventures Ltd.,,512099.0
Nidhi Granites Ltd.,,512103.0
Aviva Industries Ltd.,,512109.0
Rose Merc. Ltd.,,512115.0
Signet Industries Ltd.,SIGIND,512131.0
Avance Technologies Ltd.,,512149.0
M Lakhamsi Industries Ltd.,,512153.0
Securekloud Technologies Ltd.,SECURKLOUD,512161.0
ABans Enterprises Ltd.,,512165.0
Capricorn Systems Global Solutions Ltd.,,512169.0
Vama Industries Ltd.,,512175.0
Sunteck Realty Ltd.,SUNTECK,512179.0
Silveroak Commercials Ltd.,,512197.0
Stephanotis Finance Ltd.,,512215.0
Prism Medico and Pharmacy Ltd.,,512217.0
Veritas (India) Ltd.,,512229.0
Jaybharat Textiles & Real Estate Ltd.,,512233.0
Jai Corp Ltd.,JAICORPLTD,512237.0
Ashirwad Capital Ltd.,,512247.0
Swasti Vinayaka Art & Heritage Corporation Ltd.,,512257.0
Media Matrix Worldwide Ltd,MMWL,512267.0
Autoriders International Ltd.,,512277.0
N2N Technologies Ltd.,,512279.0
Bhagyanagar India Ltd.,BHAGYANGR,512296.0
Shantai Industries Ltd.,,512297.0
Chambal Breweries & Distilleries Ltd.,,512301.0
Superspace Infrastructure Ltd.,,512311.0
Rajlaxmi Industries Ltd.,,512319.0
SG Mart Ltd.,,512329.0
Aravali Securities & Finance Ltd.,ARAVALISEC,512344.0
Link House Industries Ltd.,,512349.0
Anukaran Commercial Enterprises Ltd.,,512355.0
Sword-Edge Commercials Ltd.,,512359.0
Ennore Coke Ltd.,,512369.0
Magnanimous Trade & Finance Ltd.,,512377.0
Cressanda Railway Solutions Ltd.,,512379.0
Starteck Finance Ltd.,STARTECK,512381.0
Shardul Securities Ltd.,SHRIYAMSEC,512393.0
Sera Investments & Finance India Ltd.,,512399.0
I Power Solutions India Ltd.,,512405.0
Mercury Trade Links Ltd.,,512415.0
Nirav Commercials Ltd.,,512425.0
White Hall Commercial Company Ltd.,,512431.0
Apollo Finvest (India) Ltd.,,512437.0
Enbee Trade & Finance Ltd.,,512441.0
Ganon Products Ltd.,,512443.0
Shri Jagdamba Polymers Ltd.,,512453.0
Lloyds Metals & Energy Ltd.,LLOYDSME,512455.0
Lloyds Enterprises Ltd.,,512463.0
Betex India Ltd.,,512477.0
Virya Resources Ltd.,,512479.0
Polytex India Ltd.,,512481.0
Dhanlaxmi Cotex Ltd.,,512485.0
Oasis Securities Ltd.,,512489.0
Garnet International Ltd.,,512493.0
Shalimar Productions Ltd.,,512499.0
Meenakshi Steel Industries Ltd.,,512505.0
Vinayak Vanijya Ltd.,,512517.0
Donear Industries Ltd.,DONEAR,512519.0
Super Sales India Ltd.,SUPER,512527.0
Sequent Scientific Ltd.,SEQUENT,512529.0
The State Trading Corporation Of India Ltd.,STCINDIA,512531.0
Zenith Exports Ltd.,ZENITHEXPO,512553.0
Kohinoor Foods Ltd.,KOHINOOR,512559.0
Neelkanth Ltd.,,512565.0
Avanti Feeds Ltd.,AVANTIFEED,512573.0
Zodiac-JRD-MKJ Ltd.,ZODJRDMKJ,512587.0
Sita Enterprises Ltd.,,512589.0
Pulsar International Ltd.,,512591.0
Manbro Industries Ltd.,,512595.0
Keynote Financial Services Ltd.,KEYFINSERV,512597.0
Adani Enterprises Ltd.,ADANIENT,512599.0
Astal Laboratories Ltd.,,512600.0
Haria Exports Ltd.,HARIAEXPO,512604.0
Bhandari Hosiery Exports Ltd.,BHANDARI,512608.0
RLF Ltd.,,512618.0
Regent Enterprises Ltd.,,512624.0
Orbit Exports Ltd.,ORBTEXP,512626.0
Savera Industries Ltd.,SAVERA,512634.0
Chrome Silicon Ltd.,,513005.0
Nava Ltd.,NAVA,513023.0
Remi Edelstahl Tubulars Ltd.,,513043.0
GS Auto International Ltd.,,513059.0
Trans Freight Containers Ltd.,TRANSFREIT,513063.0
Shivalik Bimetal Controls Ltd.,SBCL,513097.0
Gandhi Special Tubes Ltd.,GANDHITUBE,513108.0
Amforge Industries Ltd.,AMFORGEIND,513117.0
ABC Gas (International) Ltd.,,513119.0
Oricon Enterprises Ltd.,ORICONENT,513121.0
Acrow India Ltd.,,513149.0
TechTrek India Ltd.,,513153.0
Steel Strips Infrastructures Ltd.,,513173.0
Pennar Industries Ltd.,PENIND,513228.0
Jyoti Structures Ltd.,JYOTISTRUC,513250.0
Jay Ushin Ltd.,,513252.0
Steel Strips Wheels Ltd.,SSWL,513262.0
Man Industries (India) Ltd.,MANINDS,513269.0
IMEC Services Ltd.,RUCHISTRIP,513295.0
Modern Steels Ltd.,,513303.0
Synthiko Foils Ltd.,,513307.0
Golkonda Aluminium Extrusions Ltd.,,513309.0
Gujarat Toolroom Ltd.,,513337.0
Grand Foundry Ltd.,GFSTEELS,513343.0
Ajmera Realty & Infra India Ltd.,AJMERA,513349.0
Cochin Minerals & Rutile Ltd.,,513353.0
Marmagoa Steel Ltd.,,513355.0
India Steel Works Ltd.,ISIBARS,513361.0
Krishanveer Forge Ltd.,,513369.0
Carborundum Universal Ltd.,CARBORUNIV,513375.0
MMTC Ltd.,MMTC,513377.0
Vallabh Steels Ltd.,,513397.0
Ashiana Ispat Ltd.,,513401.0
PM Telelinks Ltd.,,513403.0
Smiths & Founders (India) Ltd.,,513418.0
Bloom Industries Ltd.,,513422.0
Maitri Enterprises Ltd.,,513430.0
Shah Alloys Ltd.,SHAHALLOYS,513436.0
Elango Industries Ltd.,,513452.0
Kanishk Steel Industries Ltd.,,513456.0
Mahalaxmi Seamless Ltd.,,513460.0
Simplex Castings Ltd.,SIMPLEXCAS,513472.0
Shree Steel Wire Ropes Ltd.,,513488.0
Sizemasters Technology Ltd.,,513496.0
Southern Magnesium & Chemicals Ltd.,,513498.0
Baroda Extrusion Ltd.,,513502.0
Gujarat Containers Ltd.,,513507.0
Kalyani Forge Ltd.,KALYANIFRG,513509.0
Panchmahal Steel Ltd.,PANCHMSTEL,513511.0
Aditya Ispat Ltd.,,513513.0
SR Industries Ltd.,,513515.0
Steelcast Ltd.,STEELCAS,513517.0
Pitti Engineering Ltd.,PITTIENG,513519.0
Glittek Granites Ltd.,,513528.0
Pradeep Metals Ltd.,,513532.0
Gujarat Natural Resources Ltd.,,513536.0
Tamilnadu Steel Tubes Ltd.,,513540.0
Sharda Ispat Ltd.,,513548.0
Mahamaya Steel Industries Ltd.,MAHASTEEL,513554.0
Nova Iron & Steel Ltd.,NOVAIRNSTL,513566.0
Sterling Powergensys Ltd.,,513575.0
Foundry Fuel Products Ltd.,,513579.0
Hindustan Copper Ltd.,HINDCOPPER,513599.0
Tulsyan NEC Ltd.,TULSYAN,513629.0
Axel Polymers Ltd.,,513642.0
NLC India Ltd.,NLCINDIA,513683.0
Spectra Industries Ltd.,,513687.0
KIC Metaliks Ltd.,,513693.0
Solid Stone Company Ltd.,,513699.0
Shilp Gravures Ltd.,,513709.0
White Organic Agro Ltd.,,513713.0
MFS Intercorp Ltd.,,513721.0
Aro Granite Industries Ltd.,AROGRANITE,513729.0
Rudra Ecovation Ltd.,,514010.0
Rajkamal Synthetics Ltd.,,514028.0
Deepak Spinners Ltd.,DEEPAKSPIN,514030.0
JBF Industries Ltd.,JBFIND,514034.0
Loyal Textile Mills Ltd.,LOYALTEX,514036.0
Himatsingka Seide Ltd.,HIMATSEIDE,514043.0
BSL Ltd.,BSL,514045.0
Markobenz Ventures Ltd.,,514060.0
PBM Polytex Ltd.,,514087.0
Adinath Textiles Ltd.,,514113.0
Konark Synthetic Ltd.,,514128.0
Suryalata Spinning Mills Ltd.,,514138.0
Suryavanshi Spinning Mills Ltd.,SURYVANSPG,514140.0
T.T. Ltd.,TTL,514142.0
Uniworth Ltd.,WOOLWORTH,514144.0
Welspun Living Ltd.,WELSPUNLIV,514162.0
Indian Acrylics Ltd.,INDIANACRY,514165.0
Ganesha Ecosphere Ltd.,GANECOS,514167.0
Ceeta Industries Ltd.,,514171.0
Vardhman Polytex Ltd.,VARDMNPOLY,514175.0
Rishab Special Yarns Ltd.,,514177.0
Black Rose Industries Ltd.,,514183.0
S&T Corporation Ltd.,,514197.0
Sumeet Industries Ltd.,SUMEETINDS,514211.0
Binny Ltd.,,514215.0
K-Lifestyle Industries Ltd.,SHREEKRPOL,514221.0
Ramgopal Polytex Ltd.,RAMGOPOLY,514223.0
Sangam (India) Ltd.,SANGAMIND,514234.0
MKVentures Capital Ltd.,,514238.0
Kush Industries Ltd.,SUZLONFIBR,514240.0
Sreechem Resins Ltd.,,514248.0
Hytone Texstyles Ltd.,,514258.0
Surbhi Industries Ltd.,,514260.0
Seasons Textiles Ltd.,,514264.0
Zenith Fibres Ltd.,,514266.0
Bhilwara Spinners Ltd.,,514272.0
Aarvee Denims & Exports Ltd.,AARVEEDEN,514274.0
Sanrhea Technical Textiles Ltd.,,514280.0
Ashima Ltd.,ASHIMASYN,514286.0
Pioneer Embroideries Ltd.,PIONEEREMB,514300.0
Vippy Spinpro Ltd.,,514302.0
Jaihind Synthetics Ltd.,,514312.0
Raghuvir Synthetics Ltd.,,514316.0
Jattashankar Industries Ltd.,,514318.0
Kamadgiri Fashion Ltd.,,514322.0
Omnitex Industries (India) Ltd.,,514324.0
Patspin India Ltd.,PATSPINLTD,514326.0
Nachmo Knitex Ltd.,,514328.0
One Global Service Provider Ltd.,,514330.0
Neo Infracon Ltd.,,514332.0
Genesis IBRC India Ltd.,,514336.0
Winsome Yarns Ltd.,WINSOME,514348.0
Premier Polyfilm Ltd.,PREMIERPOL,514354.0
Everlon Financials Ltd.,,514358.0
K&R Rail Engineering Ltd.,,514360.0
Yarn Syndicate Ltd.,,514378.0
Gujarat Cotex Ltd.,GUJCOTEX,514386.0
Atlas Jewellery India Ltd.,,514394.0
Garware Synthetics Ltd.,,514400.0
Eco Hotels & Resorts Ltd.,,514402.0
Sarup Industries Ltd.,,514412.0
Mangalam Organics Ltd.,MANORG,514418.0
Hindustan Adhesives Ltd.,,514428.0
Blue Pearl Texspin Ltd.,,514440.0
Sri KPR Industries Ltd.,,514442.0
Jyoti Resins & Adhesives Ltd.,,514448.0
Mahalaxmi Rubtech Ltd.,MHLXMIRU,514450.0
Southern Latex Ltd.,,514454.0
Oswal Yarns Ltd.,,514460.0
Winsome Textile Industries Ltd.,,514470.0
Asahi Industries Ltd.,,514482.0
Modern Insulators Ltd.,MODINSULAT,515008.0
Regency Ceramics Ltd.,REGENCERAM,515018.0
Asahi India Glass Ltd.,ASAHIINDIA,515030.0
Murudeshwar Ceramics Ltd.,MURUDCERA,515037.0
Saint-Gobain Sekurit India Ltd.,,515043.0
Anant Raj Ltd.,ANANTRAJ,515055.0
Madhusudan Industries Ltd.,MADSUDIND,515059.0
Sri Vajra Granites Ltd.,,515081.0
Restile Ceramics Ltd.,,515085.0
Madhav Marbles And Granites Ltd.,MADHAV,515093.0
Ramasigns Industries Ltd.,,515127.0
Hindusthan National Glass & Industries Ltd.,HINDNATGLS,515145.0
Haldyn Glass Ltd.,,515147.0
Duroply Industries Ltd.,,516003.0
Shreyans Industries Ltd.,SHREYANIND,516016.0
Agio Paper & Industries Ltd.,,516020.0
Star Paper Mills Ltd.,STARPAPER,516022.0
Pakka Ltd.,PAKKA,516030.0
Tahmar Enterprises Ltd.,,516032.0
Soma Papers & Industries Ltd.,,516038.0
National Plywood Industries Ltd.,,516062.0
Arrow Greentech Ltd.,ARROWGREEN,516064.0
Vishnu Chemicals Ltd.,VISHNU,516072.0
Jumbo Bag Ltd.,JUMBO,516078.0
NR Agarwal Industries Ltd.,NRAIL,516082.0
Watson Software Ltd.,,516090.0
3P Land Holdings Ltd.,3PLAND,516092.0
Sangal Papers Ltd.,,516096.0
Ventura Textiles Ltd.,,516098.0
Shree Karthik Papers Ltd.,,516106.0
South India Paper Mills Ltd.,SIPAPER,516108.0
Family Care Hospitals Ltd.,,516110.0
Vindhya Telelinks Ltd.,VINDHYATEL,517015.0
RIR Power Electronics Ltd.,,517035.0
Ador Welding Ltd.,ADORWELD,517041.0
International Data Management Ltd.,,517044.0
Salzer Electronics Ltd.,SALZERELEC,517059.0
Jetking Infotrain Ltd.,,517063.0
Ind-Agiv Commerce Ltd.,,517077.0
Aplab Ltd.,APLAB,517096.0
PCS Technology Ltd.,,517119.0
Usha Martin Ltd.,USHAMART,517146.0
SPEL Semiconductor Ltd.,SPICELEC,517166.0
Subros Ltd.,SUBROS,517168.0
Edvenswa Enterprises Ltd.,,517170.0
Honeywell Automation India Ltd.,HONAUT,517174.0
Switching Technologies Gunther Ltd.,,517201.0
Lumax Industries Ltd.,LUMAXIND,517206.0
Digispice Technologies Ltd.,DIGISPICE,517214.0
PAE Ltd.,PAEL,517230.0
Calcom Vision Ltd.,,517236.0
Dynavision Ltd.,,517238.0
BCC Fuba India Ltd.,,517246.0
Precision Electronics Ltd.,,517258.0
Fine-Line Circuits Ltd.,,517264.0
HBL Power Systems Ltd.,HBLPOWER,517271.0
S&S Power Switchgear Ltd.,S&SPOWER,517273.0
Gujarat Poly Electronics Ltd.,,517288.0
Gujarat Industries Power Company Ltd.,GIPCL,517300.0
Magnus Retail Ltd.,,517320.0
CMI Ltd.,CMICABLES,517330.0
Samvardhana Motherson International Ltd.,MOTHERSON,517334.0
Mindteck (India) Ltd.,MINDTECK,517344.0
Havells India Ltd.,HAVELLS,517354.0
ACI Infocom Ltd.,,517356.0
SBEC Systems (India) Ltd.,,517360.0
Incap Ltd.,,517370.0
Gujarat Intrux Ltd.,,517372.0
Igarashi Motors India Ltd.,IGARASHI,517380.0
Symphony Ltd.,SYMPHONY,517385.0
Gamma Infoway Exalt Ltd.,,517391.0
Vintron Informatics Ltd.,,517393.0
Pan Electronics (India) Ltd.,,517397.0
VXL Instruments Ltd.,VXLINSTR,517399.0
Shyam Telecom Ltd.,SHYAMTEL,517411.0
Lee & Nee Softwares (Exports) Ltd.,,517415.0
Patels Airtemp (India) Ltd.,,517417.0
Butterfly Gandhimathi Appliances Ltd.,BUTTERFLY,517421.0
Integra Switchgear Ltd.,,517423.0
Athena Global Technologies Ltd.,,517429.0
Narmada Macplast Drip Irrigation Systems Ltd.,,517431.0
Dutron Polymers Ltd.,,517437.0
RS Software (India) Ltd.,RSSOFTWARE,517447.0
Magna Electro Castings Ltd.,,517449.0
Linaks Microelectronics Ltd.,,517463.0
Marsons Ltd.,,517467.0
Elnet Technologies Ltd.,ELNET,517477.0
Accel Ltd.,,517494.0
Websol Energy System Ltd.,WEBELSOLAR,517498.0
Roto Pumps Ltd.,ROTO,517500.0
TTK Prestige Ltd.,TTKPRESTIG,517506.0
D&H India Ltd.,,517514.0
Rajratan Global Wire Ltd.,RAJRATAN,517522.0
Surana Telecom And Power Ltd.,SURANAT&P,517530.0
Onward Technologies Ltd.,ONWARDTEC,517536.0
Centum Electronics Ltd.,CENTUM,517544.0
Alfa Transformers Ltd.,,517546.0
